iso2,year,m_04,m_514,m_014,m_1524,m_2534,m_3544,m_4554,m_5564,m_65,f_04,f_514,f_014,f_1524,f_2534,f_3544,f_4554,f_5564,f_65
PW,2031,1013,2026,3039,1953,1945,1745,1299,1033,1127,958,1924,2882,1976,2127,1794,1399,1091,1280
PW,2032,1008,2021,3028,1952,1943,1764,1341,1021,1169,953,1918,2872,1975,2126,1811,1432,1097,1327
PW,2033,1002,2014,3016,1952,1938,1780,1383,1012,1209,948,1912,2859,1975,2123,1827,1462,1103,1375
PW,2034,996,2005,3001,1951,1931,1795,1423,1007,1244,942,1903,2846,1973,2118,1842,1490,1113,1420
PW,2035,989,1996,2986,1951,1924,1808,1459,1010,1275,936,1895,2830,1972,2112,1856,1514,1128,1463
PW,2036,982,1986,2968,1949,1917,1820,1490,1022,1300,928,1885,2813,1969,2105,1868,1533,1149,1503
PW,2037,974,1975,2949,1946,1909,1830,1516,1041,1320,921,1874,2795,1966,2097,1879,1548,1175,1540
PW,2038,966,1963,2929,1943,1902,1838,1538,1068,1335,913,1863,2776,1963,2090,1887,1560,1204,1575
PW,2039,957,1951,2908,1939,1895,1843,1558,1098,1349,904,1851,2755,1958,2083,1893,1571,1235,1609
PW,2040,949,1938,2886,1933,1890,1846,1577,1131,1361,896,1838,2734,1952,2077,1896,1583,1266,1642
PW,2041,940,1924,2864,1927,1886,1844,1595,1166,1374,888,1825,2713,1945,2072,1896,1597,1295,1676
PW,2042,932,1910,2842,1920,1883,1841,1612,1202,1387,880,1812,2691,1938,2069,1894,1612,1323,1710
PW,2043,924,1896,2820,1912,1881,1835,1627,1238,1401,872,1798,2670,1929,2066,1890,1627,1350,1745
PW,2044,916,1882,2798,1903,1880,1828,1641,1276,1415,865,1784,2649,1920,2064,1884,1642,1376,1780
PW,2045,909,1867,2776,1893,1880,1821,1653,1313,1431,858,1770,2628,1911,2062,1878,1655,1402,1817
PW,2046,902,1853,2755,1884,1879,1814,1662,1349,1449,852,1756,2608,1901,2060,1872,1666,1425,1856
PW,2047,897,1839,2735,1874,1878,1807,1670,1381,1470,846,1742,2588,1891,2058,1866,1676,1447,1898
PW,2048,892,1824,2716,1864,1877,1803,1678,1408,1496,842,1728,2570,1882,2056,1861,1684,1464,1944
PW,2049,889,1810,2699,1854,1875,1799,1687,1426,1530,839,1714,2553,1872,2053,1857,1693,1475,1995
PW,2050,887,1796,2684,1846,1872,1797,1699,1431,1573,838,1701,2539,1863,2050,1856,1704,1477,2053
PY,1950,137096,216622,353718,140946,91588,58068,38810,24168,17675,132160,206625,338785,141021,99729,67453,46146,30093,25045
PY,1951,143692,219324,363016,142083,95082,59668,40332,25291,18267,138590,210046,348636,142387,103548,68947,47792,31102,25946
PY,1952,149337,223543,372880,143246,97623,61738,41922,26435,18937,144103,214770,358873,143923,106451,70922,49436,32196,26856
PY,1953,154190,229038,383228,144703,99412,64069,43570,27607,19668,148844,220566,369410,145850,108645,73155,51082,33360,27781
PY,1954,158408,235582,393990,146642,100636,66502,45271,28804,20446,152957,227222,380179,148315,110311,75481,52732,34579,28720
PY,1955,162142,242960,405102,149178,101472,68931,47018,30030,21270,156585,234549,391134,151393,111607,77789,54392,35838,29673
PY,1956,165544,250976,416520,152346,102086,71303,48808,31281,22131,159872,242377,402249,155080,112671,80031,56064,37129,30647
PY,1957,168759,259444,428203,156105,102636,73620,50639,32551,23031,162961,250557,413518,159299,113616,82211,57750,38444,31646
PY,1958,171929,268198,440127,160349,103261,75925,52512,33837,23972,165990,258960,424950,163911,114533,84385,59456,39778,32675
PY,1959,175183,277086,452269,164929,104093,78297,54426,35130,24954,169089,267475,436564,168736,115498,86641,61184,41126,33741
PY,1960,178625,285977,464602,169705,105243,80807,56383,36426,25987,172362,276010,448372,173610,116573,89058,62938,42488,34850
PY,1961,182317,294770,477087,174614,106799,83485,58383,37723,27068,175874,284485,460359,178455,117824,91666,64721,43860,36005
PY,1962,186268,303392,489660,179716,108824,86278,60426,39026,28194,179634,292830,472464,183326,119322,94403,66538,45240,37207
PY,1963,190427,311806,502233,185225,111352,89043,62508,40345,29355,183590,300991,484581,188443,121149,97099,68393,46625,38453
PY,1964,194697,319998,514695,191438,114390,91582,64624,41696,30532,187646,308920,496566,194120,123389,99522,70293,48011,39741
PY,1965,198988,327972,526960,198547,117942,93773,66772,43090,31718,191714,316597,508311,200564,126098,101523,72242,49396,41067
PY,1966,203409,335640,539049,206619,122069,95561,68938,44533,32909,195893,323937,519830,207842,129356,103049,74222,50780,42433
PY,1967,207950,342995,550945,215516,126779,97040,71120,46025,34114,200178,330949,531127,215828,133159,104191,76233,52169,43841
PY,1968,212260,350220,562480,224974,131947,98404,73352,47569,35335,204259,337815,542074,224296,137376,105116,78316,53579,45291
PY,1969,215870,357573,573443,234619,137395,99928,75680,49168,36583,207722,344790,552512,232924,141815,106070,80524,55033,46794
PY,1970,218506,365217,583723,244164,143006,101823,78128,50824,37866,210324,352042,562366,241466,146351,107243,82885,56546,48348
PY,1971,219981,373298,593279,253546,148692,104148,80736,52540,39186,211900,359710,571610,249878,150911,108677,85444,58128,49956
PY,1972,220557,381718,602275,262798,154515,106878,83476,54318,40546,212686,367703,580389,258196,155573,110368,88160,59778,51621
PY,1973,220953,390101,611054,271850,160690,110034,86221,56159,41964,213332,375687,589019,266351,160546,112404,90870,61494,53345
PY,1974,222163,397925,620088,280649,167525,113614,88798,58058,43457,214737,383194,597931,274282,166120,114878,93353,63273,55125
PY,1975,224903,404852,629755,289174,175217,117611,91099,60018,45042,217546,389918,607464,281965,172493,117849,95464,65112,56965
PY,1976,229350,410811,640161,297308,183829,122081,93076,62023,46725,221914,395800,617714,289295,179723,121401,97150,66993,58866
PY,1977,235290,416044,651334,305076,193227,127029,94806,64069,48507,227648,401066,628714,296312,187707,125523,98493,68915,60831
PY,1978,242560,420924,663484,312781,203163,132337,96452,66182,50379,234616,406052,640668,303309,196276,130064,99657,70915,62867
PY,1979,250852,425978,676830,320835,213288,137837,98239,68393,52328,242555,411243,653798,310698,205180,134805,100875,73038,64987
PY,1980,259874,431641,691515,329510,223331,143425,100342,70715,54345,251213,417033,668246,318744,214228,139602,102327,75311,67196
PY,1981,269660,437914,707574,338994,233213,149010,102812,73186,56433,260627,423421,684048,327619,223357,144369,104056,77772,69502
PY,1982,280116,444833,724949,349130,242952,154654,105624,75776,58597,270696,430441,701137,337177,232569,149186,106049,80383,71906
PY,1983,290648,452910,743558,359426,252497,160585,108787,78358,60833,280848,438564,719412,346993,241806,154278,108367,82986,74397
PY,1984,300500,462762,763262,369189,261818,167118,112285,80758,63136,290345,448367,738712,356465,251017,159959,111066,85370,76966
PY,1985,309123,474774,783897,377952,270895,174460,116107,82866,65507,298657,460202,758859,365179,260159,166442,114183,87394,79600
PY,1986,316261,489133,805394,385609,279647,182674,120296,84633,67932,305537,474239,779776,373058,269168,173777,117781,89004,82281
PY,1987,322029,505549,827578,392421,288055,191623,124864,86133,70415,311098,490200,801298,380312,278007,181841,121854,90280,85014
PY,1988,326719,523305,850024,398741,296239,201062,129720,87532,72989,315614,507413,823027,387184,286696,190459,126282,91382,87854
PY,1989,330814,541395,872209,405091,304378,210645,134742,89060,75698,319541,524935,844476,394035,295280,199370,130888,92540,90863
PY,1990,334677,559024,893701,411906,312582,220103,139849,90893,78569,323223,542021,865244,401180,303773,208366,135554,93930,94084
PY,1991,338372,575981,914353,419159,320986,229363,144964,93083,81641,326719,558474,885193,408566,312250,217412,140212,95598,97566
PY,1992,341807,592274,934081,426886,329513,238433,150144,95605,84892,329942,574290,904232,416253,320669,226490,144925,97527,101268
PY,1993,345006,607599,952605,435649,337829,247219,155610,98463,88213,332925,589160,922085,424791,328808,235426,149874,99758,105045
PY,1994,347963,621664,969627,446143,345467,255639,161666,101635,91456,335678,602770,938448,434878,336370,244019,155313,102320,108699
PY,1995,350686,634274,984960,458802,352139,263634,168513,105104,94530,338213,614915,953128,446961,343182,252128,161413,105234,112090
PY,1996,353206,645233,998439,473846,357787,271129,176205,108905,97378,340567,625402,965969,461236,349232,259643,168212,108552,115156
PY,1997,355570,654568,1010138,490961,362671,278122,184605,113052,100067,342781,634266,977047,477408,354722,266602,175609,112278,117973
PY,1998,357806,662607,1020413,509372,367238,284736,193482,117476,102767,344880,641833,986713,494817,359968,273204,183470,116314,120737
PY,1999,359940,669841,1029781,527985,372101,291150,202500,122078,105725,346885,648596,995481,512514,365407,279747,191596,120519,123720
PY,2000,361992,676646,1038638,545948,377763,297491,211395,126799,109111,348812,654930,1003742,529757,371411,286434,199823,124803,127120
PY,2001,363983,683130,1047113,563026,384234,303890,220114,131572,113004,350681,660939,1011620,546351,377952,293411,208124,129101,131020
PY,2002,365918,689232,1055150,579261,391551,310316,228650,136435,117351,352497,666569,1019066,562310,385113,300607,216479,133470,135364
PY,2003,367777,694967,1062744,594421,400254,316550,236840,141555,122037,354242,671851,1026093,577346,393503,307779,224734,138077,140044
PY,2004,369528,700305,1069833,608320,410995,322272,244504,147162,126879,355886,676779,1032665,591180,403883,314566,232708,143158,144882
PY,2005,371148,705235,1076383,620839,424165,327310,251525,153402,131756,357406,681356,1038762,603628,416723,320755,240275,148871,149761
PY,2006,372626,709797,1082423,631812,439980,331626,257803,160323,136643,358792,685630,1044422,614515,432249,326308,247347,155262,154668
PY,2007,373970,714056,1088026,641243,458103,335470,263384,167811,141608,360050,689661,1049711,623858,450110,331457,253954,162236,159673
PY,2008,375202,718050,1093252,649415,477666,339319,268475,175649,146731,361201,693469,1054670,631921,469458,336585,260243,169627,164846
PY,2009,376354,721821,1098175,656751,497456,343815,273384,183532,152124,362272,697070,1059342,639104,489102,342218,266432,177204,170280
PY,2010,377444,725398,1102842,663576,516528,349464,278334,191224,157877,363277,700476,1063753,645723,508109,348778,272678,184780,176061
PY,2011,378483,728798,1107281,669985,534614,356316,283476,198663,163991,364227,703699,1067926,651853,526227,356279,279095,192311,182192
PY,2012,379449,732030,1111479,675942,551753,364359,288771,205861,170459,365101,706752,1071853,657467,543484,364732,285643,199802,188680
PY,2013,380290,735097,1115387,681500,567683,373936,294036,212752,177356,365853,709636,1075489,662645,559575,374524,292149,207175,195619
PY,2014,380935,737999,1118934,686688,582197,385439,298991,219279,184776,366415,712354,1078769,667461,574228,386112,298363,214357,203124
PY,2015,381331,740731,1122062,691534,595164,399068,303482,225409,192767,366741,714898,1081639,671972,587263,399757,304143,221296,211271
PY,2016,381467,743295,1124762,696091,606396,414960,307495,231086,201368,366820,717272,1084092,676242,598481,415595,309477,227936,220100
PY,2017,381358,745681,1127039,700410,615905,432834,311258,236326,210522,366666,719464,1086130,680314,607904,433342,314560,234282,229574
PY,2018,381021,747848,1128869,704509,624037,451926,315166,241252,220086,366294,721437,1087731,684196,615879,452289,319725,240426,239573
PY,2019,380482,749744,1130226,708396,631304,471194,319745,246051,229850,365728,723144,1088872,687877,622927,471457,325413,246507,249938
PY,2020,379765,751325,1131090,712078,638098,489821,325414,250856,239660,364990,724546,1089536,691351,629450,490073,331984,252621,260540
PY,2021,378877,752587,1131464,715567,644534,507561,332195,255787,249449,364086,725639,1089725,694630,635560,507919,339439,258864,271331
PY,2022,377827,753526,1131353,718876,650568,524415,340089,260825,259233,363026,726423,1089449,697732,641213,524978,347799,265211,282326
PY,2023,376654,754109,1130763,722016,656239,540125,349437,265815,269030,361847,726861,1088708,700663,646474,540937,357447,271507,293537
PY,2024,375404,754295,1129699,724994,661558,554466,360639,270520,278890,360596,726915,1087511,703427,651380,555492,368845,277526,305000
PY,2025,374115,754062,1128177,727809,666536,567300,373906,274814,288837,359308,726565,1085873,706021,655968,568444,382252,283144,316737
PY,2026,372805,753403,1126208,730466,671228,578445,389368,278682,298860,358002,725803,1083805,708447,660302,579598,397801,288349,328729
PY,2027,371482,752342,1123824,732950,675695,587922,406739,282325,308916,356685,724653,1081338,710691,664439,588990,415207,293320,340933
PY,2028,370158,750931,1121089,735216,679949,596061,425284,286112,318968,355369,723166,1078535,712717,668384,596960,433779,298373,353315
PY,2029,368840,749238,1118078,737209,683989,603356,443991,290534,328977,354060,721410,1075470,714474,672129,604019,452560,303926,365833
PY,2030,367535,747325,1114860,738880,687816,610183,462070,295979,338907,352766,719444,1072210,715925,675664,610557,470797,310321,378448
PY,2031,366252,745214,1111466,740224,691440,616654,479283,302470,348806,351495,717291,1068786,717064,679001,616683,488275,317561,391199
PY,2032,364997,742922,1107919,741240,694878,622722,495634,310005,358674,350252,714968,1065220,717889,682159,622354,504982,325666,404081
PY,2033,363769,740502,1104271,741895,698137,628431,510873,318891,368396,349036,712525,1061561,718367,685142,627636,520612,334990,416955
PY,2034,362561,738007,1100568,742152,701226,633785,524796,329490,377809,347842,710015,1057857,718461,687955,632563,534874,345966,429636
PY,2035,361371,735483,1096854,741990,704146,638796,537270,341991,386835,346666,707481,1054147,718150,690595,637172,547578,358836,442029
PY,2036,360199,732957,1093156,741402,706901,643518,548122,356511,395448,345510,704950,1050460,717428,693064,641525,558534,373723,454103
PY,2037,359044,730443,1089487,740413,709474,648009,557370,372789,403800,344372,702434,1046806,716318,695349,645680,567777,390360,465994
PY,2038,357897,727951,1085848,739074,711829,652287,565335,390140,412216,343242,699943,1043185,714872,697415,649643,575639,408094,477995
PY,2039,356745,725486,1082231,737454,713912,656353,572490,407629,421135,342104,697482,1039586,713158,699215,653408,582617,426021,490490
PY,2040,355580,723051,1078631,735616,715682,660215,579198,424524,430901,340947,695054,1036001,711236,700712,656969,589094,443429,503794
PY,2041,354396,720650,1075046,733599,717115,663882,585623,440452,441693,339766,692661,1032427,709146,701884,660333,595243,459943,518076
PY,2042,353192,718284,1071476,731429,718203,667367,591759,455340,453555,338563,690304,1028867,706912,702723,663515,601066,475473,533391
PY,2043,351969,715956,1067925,729122,718949,670683,597509,469298,466443,337341,687985,1025326,704549,703229,666533,606462,490091,549723
PY,2044,350730,713664,1064394,726696,719354,673840,602763,482460,480304,336105,685701,1021806,702074,703402,669398,611327,503894,567047
PY,2045,349474,711399,1060873,724178,719415,676838,607483,494856,495126,334861,683441,1018302,699514,703240,672112,615633,516868,585383
PY,2046,348201,709149,1057350,721611,719122,679670,611724,506367,510963,333609,681193,1014802,696908,702730,674664,619452,528852,604813
PY,2047,346908,706892,1053800,719049,718455,682320,615653,516695,527951,332350,678938,1011288,694311,701856,677030,622978,539502,625490
